ges,price,surface,link,city,hasPictures,title,nbrRooms,ces,state,postalCode,isPro,m2price
,130000,100,//www.leboncoin.fr/ventes_immobilieres/925320286.htm?ca=16_s,Auterive,True,Maison de village 100m² avec jardinet,3,, Haute-Garonne ,31190,True,1300
d,180000,220,//www.leboncoin.fr/ventes_immobilieres/877945713.htm?ca=16_s,LePlan,True,Maison rénovée avec garage et dépendances,7,d, Haute-Garonne ,31220,True,818
,218000,120,//www.leboncoin.fr/ventes_immobilieres/921578822.htm?ca=16_s,Auterive,True,Maison T5 entièrement rénovée,5,, Haute-Garonne ,31190,True,1816
d,0,400,//www.leboncoin.fr/ventes_immobilieres/934674138.htm?ca=16_s,Seysses,True,Propriété,2,d, Haute-Garonne ,31600,True,0
,130000,200,//www.leboncoin.fr/ventes_immobilieres/934670007.htm?ca=16_s,MontesquieuVolvestre,True,Part; v d s maison a montesquieu volvestre,6,, Haute-Garonne ,31310,True,650
d,300000,400,//www.leboncoin.fr/ventes_immobilieres/934669976.htm?ca=16_s,Seysses,True,Maison a seysses,10,d, Haute-Garonne ,31600,True,750
d,195000,70,//www.leboncoin.fr/ventes_immobilieres/914968525.htm?ca=16_s,Blagnac,True,BLAGNAC Servanty Maison T3 évolutive garage jardin,3,d, Haute-Garonne ,31700,True,2785
d,910,109,//www.leboncoin.fr/ventes_immobilieres/934666442.htm?ca=16_s,LaSalvetatSaintGilles,True,Part loue villa 3Ch 109 m2 LA SALVETAT,5,d, Haute-Garonne ,31880,True,8
d,380000,170,//www.leboncoin.fr/ventes_immobilieres/885731370.htm?ca=16_s,Blagnac,True,BLAGNAC Servanty Maison T6 / T7 avec garage jardin,6,d, Haute-Garonne ,31700,True,2235
d,320000,200,//www.leboncoin.fr/ventes_immobilieres/804442835.htm?ca=16_s,MontesquieuVolvestre,True,Ancienne ferme restauree 320 000,6,d, Haute-Garonne ,31310,True,1600
d,210000,90,//www.leboncoin.fr/ventes_immobilieres/935002872.htm?ca=16_s,Bessières,True,Maison 4 pièces 90 m²,4,d, Haute-Garonne ,31660,True,2333
d,0,160,//www.leboncoin.fr/ventes_immobilieres/906385454.htm?ca=16_s,RouffiacTolosan,True,Maison T6,0,d, Haute-Garonne ,31180,True,0
d,252000,88,//www.leboncoin.fr/ventes_immobilieres/934660729.htm?ca=16_s,LUnion,True,Villa 4 pièces 88 m²,4,d, Haute-Garonne ,31240,True,2863
,450000,162,//www.leboncoin.fr/ventes_immobilieres/934654667.htm?ca=16_s,Balma,True,Maison familiale 5 pièces 162m2 Balma Centre,5,, Haute-Garonne ,31130,True,2777
d,193000,62,//www.leboncoin.fr/ventes_immobilieres/935045960.htm?ca=16_s,Pechbonnieu,True,Maison 3 pièces 62 m²,3,d, Haute-Garonne ,31140,True,3112
d,220000,100,//www.leboncoin.fr/ventes_immobilieres/935002733.htm?ca=16_s,Nailloux,True,Maison de village 5 pièces 100 m²,5,d, Haute-Garonne ,31560,True,2200
d,165000,173,//www.leboncoin.fr/ventes_immobilieres/934642527.htm?ca=16_s,Barbazan,True,31510 barbazan : sud haute-garonne,9,d, Haute-Garonne ,31510,True,953
d,60000,97,//www.leboncoin.fr/ventes_immobilieres/873997300.htm?ca=16_s,LIsleenDodon,True,Maison de village mitoyenne,5,d, Haute-Garonne ,31230,True,618
d,415000,200,//www.leboncoin.fr/ventes_immobilieres/934640277.htm?ca=16_s,SaintLys,True,Proche de toulouse,7,d, Haute-Garonne ,31470,True,2075
d,149000,87,//www.leboncoin.fr/ventes_immobilieres/934640253.htm?ca=16_s,SaintSulpicesurLèze,True,Maison T4 de 87m2 année 2012,4,d, Haute-Garonne ,31410,True,1712
d,565000,160,//www.leboncoin.fr/ventes_immobilieres/905157422.htm?ca=16_s,Balma,True,Splendide Villa Moderne Plein Pied T6,6,d, Haute-Garonne ,31130,True,3531
d,250000,0,//www.leboncoin.fr/ventes_immobilieres/934619406.htm?ca=16_s,Toulouse,True,Maison Saint Simon,4,d, Haute-Garonne ,31100,True,0
d,225000,114,//www.leboncoin.fr/ventes_immobilieres/934619253.htm?ca=16_s,Aucamville,True,VILLA TRIPLEX T4 DE 87 m²,4,d, Haute-Garonne ,31140,True,1973
d,142000,117,//www.leboncoin.fr/ventes_immobilieres/934618357.htm?ca=16_s,SaintGaudens,True,Jolie maison cherche gentil propriétaire,4,d, Haute-Garonne ,31800,True,1213
d,225000,70,//www.leboncoin.fr/ventes_immobilieres/934613173.htm?ca=16_s,CastanetTolosan,True,Maison t4 castanet centre,4,d, Haute-Garonne ,31320,True,3214
,89000,80,//www.leboncoin.fr/ventes_immobilieres/934591460.htm?ca=16_s,Boutx,True,Maison en pierre,0,, Haute-Garonne ,31440,True,1112
d,460000,190,//www.leboncoin.fr/ventes_immobilieres/878434945.htm?ca=16_s,SaintJean,True,Villa avec piscine l'union st jean parcelle 1700m2,7,d, Haute-Garonne ,31240,True,2421
d,315000,125,//www.leboncoin.fr/ventes_immobilieres/934612718.htm?ca=16_s,Toulouse,True,Maison 5 pièces 125 m²,5,d, Haute-Garonne ,31300,True,2520
d,125000,140,//www.leboncoin.fr/ventes_immobilieres/897687258.htm?ca=16_s,Montmaurin,True,Chalet,5,d, Haute-Garonne ,31350,True,892
d,323000,288,//www.leboncoin.fr/ventes_immobilieres/934595998.htm?ca=16_s,MirepoixsurTarn,True,Maison de village 8 pièces 288 m²,8,d, Haute-Garonne ,31340,True,1121
,269000,81,//www.leboncoin.fr/ventes_immobilieres/934580852.htm?ca=16_s,Toulouse,True,Maison T4 Croix Daurade,4,, Haute-Garonne ,31200,True,3320
d,394500,163,//www.leboncoin.fr/ventes_immobilieres/934577102.htm?ca=16_s,,True,Maison sur terrain de 1500 m2,7,d,,31450,True,2420
d,189000,85,//www.leboncoin.fr/ventes_immobilieres/932891322.htm?ca=16_s,Roques,True,Maison 4 pièces 85 m²,4,d, Haute-Garonne ,31120,True,2223
,270000,80,//www.leboncoin.fr/ventes_immobilieres/922862507.htm?ca=16_s,Pechbonnieu,True,Maison 3 pièces 80 m²,3,, Haute-Garonne ,31140,True,3375
,197000,300,//www.leboncoin.fr/ventes_immobilieres/934612728.htm?ca=16_s,Caraman,True,Maison de village 5 pièces 300 m²,5,, Haute-Garonne ,31460,True,656
d,280000,106,//www.leboncoin.fr/ventes_immobilieres/932628534.htm?ca=16_s,Pechbonnieu,True,Maison 5 pièces 106 m²,5,d, Haute-Garonne ,31140,True,2641
,138962,85,//www.leboncoin.fr/ventes_immobilieres/934629872.htm?ca=16_s,Muret,True,Maison 4 pièces 85 m²,4,, Haute-Garonne ,31600,True,1634
d,280000,4004,//www.leboncoin.fr/ventes_immobilieres/934567150.htm?ca=16_s,Montlaur,True,Ferme lauraguaise,4,d, Haute-Garonne ,31450,True,69
d,434500,210,//www.leboncoin.fr/ventes_immobilieres/927852409.htm?ca=16_s,Tournefeuille,True,Maison de 210m2 idéale pour une grande famille,7,d, Haute-Garonne ,31170,True,2069
d,219000,433,//www.leboncoin.fr/ventes_immobilieres/924491558.htm?ca=16_s,CierpGaud,True,Maison 19 pièces au coeur des Pyrénées,19,d, Haute-Garonne ,31440,True,505
d,264000,100,//www.leboncoin.fr/ventes_immobilieres/872916237.htm?ca=16_s,Toulouse,True,TOULOUSE Ancely Maison T5 avec garage jardin,5,d, Haute-Garonne ,31300,True,2640
d,390000,135,//www.leboncoin.fr/ventes_immobilieres/934546599.htm?ca=16_s,RamonvilleSaintAgne,True,Agréable maison proche du canal du midi,6,d, Haute-Garonne ,31520,True,2888
d,490000,235,//www.leboncoin.fr/ventes_immobilieres/934595624.htm?ca=16_s,Belberaud,True,Maison 6 pièces 235 m²,6,d, Haute-Garonne ,31450,True,2085
d,278000,123,//www.leboncoin.fr/ventes_immobilieres/927829579.htm?ca=16_s,Carbonne,True,VILLA MODERNE P.PIEDS face PYRENEES,5,d, Haute-Garonne ,31390,True,2260
d,169000,75,//www.leboncoin.fr/ventes_immobilieres/920831616.htm?ca=16_s,Toulouse,True,Maison 4 pieces,4,d, Haute-Garonne ,31100,True,2253
,92300,138,//www.leboncoin.fr/ventes_immobilieres/934629824.htm?ca=16_s,Toulouse,True,Maison 6 pièces 138 m²,6,, Haute-Garonne ,31000,True,668
d,123000,60,//www.leboncoin.fr/ventes_immobilieres/934528541.htm?ca=16_s,Fougaron,True,Maison en pierres apparentes,2,d, Haute-Garonne ,31160,True,2050
,290000,168,//www.leboncoin.fr/ventes_immobilieres/917824840.htm?ca=16_s,BuzetsurTarn,True,Magnifique maison Plain pieds avec piscine,7,d, Haute-Garonne ,31660,True,1726
d,385000,350,//www.leboncoin.fr/ventes_immobilieres/934525620.htm?ca=16_s,Gratens,True,Maison de maître,11,d, Haute-Garonne ,31430,True,1100
d,386000,126,//www.leboncoin.fr/ventes_immobilieres/921731674.htm?ca=16_s,SaintOrensdeGameville,True,Maison 5 pièces 126 m²,5,d, Haute-Garonne ,31650,True,3063
d,389000,174,//www.leboncoin.fr/ventes_immobilieres/934519909.htm?ca=16_s,Aigrefeuille,True,Villa plain-pied 5 Chambres 174 m² à Aigrefeuille,6,d, Haute-Garonne ,31280,True,2235
d,615000,210,//www.leboncoin.fr/ventes_immobilieres/918442508.htm?ca=16_s,Colomiers,True,"Villa T7, parfait état, quartier recherché",7,d, Haute-Garonne ,31770,True,2928
d,790000,320,//www.leboncoin.fr/ventes_immobilieres/775906907.htm?ca=16_s,Toulouse,True,31500 - Proche St Joseph- Villa T9 avec piscine,9,d, Haute-Garonne ,31500,True,2468
d,469000,150,//www.leboncoin.fr/ventes_immobilieres/840522404.htm?ca=16_s,Blagnac,True,Maison 150 m² vue Eglise,5,d, Haute-Garonne ,31700,True,3126
d,185900,0,//www.leboncoin.fr/ventes_immobilieres/927800865.htm?ca=16_s,PointisdeRivière,True,Belle ferme commingeoise avec 2 logements,0,d, Haute-Garonne ,31210,True,0
d,395000,140,//www.leboncoin.fr/ventes_immobilieres/934503765.htm?ca=16_s,CastanetTolosan,True,Maison individuelle avec jardin et piscine,7,d, Haute-Garonne ,31320,True,2821
d,340000,130,//www.leboncoin.fr/ventes_immobilieres/934500527.htm?ca=16_s,,True,Maison 6 pièces 130 m²,6,d,,31470,True,2615
d,290000,160,//www.leboncoin.fr/ventes_immobilieres/934491968.htm?ca=16_s,Longages,True,Maison avec piscine,5,d, Haute-Garonne ,31410,True,1812
,580000,150,//www.leboncoin.fr/ventes_immobilieres/934489114.htm?ca=16_s,Toulouse,True,MAISON T6 150 m2 COTE PAVEE / LA TERRASSE,6,d, Haute-Garonne ,31500,True,3866
,99500,90,//www.leboncoin.fr/ventes_immobilieres/934629801.htm?ca=16_s,SaintLys,True,Maison 4 pièces 90 m²,4,, Haute-Garonne ,31470,True,1105
d,670000,282,//www.leboncoin.fr/ventes_immobilieres/917784041.htm?ca=16_s,Balma,True,Belle villa,11,d, Haute-Garonne ,31130,True,2375
d,400000,171,//www.leboncoin.fr/ventes_immobilieres/921067675.htm?ca=16_s,Carbonne,True,Villa contemporaine d'exception,6,d, Haute-Garonne ,31390,True,2339
d,240000,93,//www.leboncoin.fr/ventes_immobilieres/934479414.htm?ca=16_s,Pechbonnieu,True,Maison de style 93 m² Agréable et Fonctionnelle,4,d, Haute-Garonne ,31140,True,2580
d,267000,106,//www.leboncoin.fr/ventes_immobilieres/931130106.htm?ca=16_s,Fonsorbes,True,Maison T4 FONSORBES,4,d, Haute-Garonne ,31470,True,2518
,235000,101,//www.leboncoin.fr/ventes_immobilieres/926989942.htm?ca=16_s,Nailloux,True,Villa T5 Neuve au centre de Nailloux,5,, Haute-Garonne ,31560,True,2326
d,420000,207,//www.leboncoin.fr/ventes_immobilieres/917773292.htm?ca=16_s,SaintJory,True,"Villa 207m² entièrement rénovée, piscine 10 x 5,5",6,d, Haute-Garonne ,31790,True,2028
,245000,162,//www.leboncoin.fr/ventes_immobilieres/934472254.htm?ca=16_s,,True,Maison de 162 m2 avec piscine,7,d,,31250,True,1512
d,330000,150,//www.leboncoin.fr/ventes_immobilieres/907990624.htm?ca=16_s,Colomiers,True,Maison particulière,5,d, Haute-Garonne ,31770,True,2200
,935000,350,//www.leboncoin.fr/ventes_immobilieres/926830633.htm?ca=16_s,Aigrefeuille,True,Villa 8 pièces 350 m²,8,, Haute-Garonne ,31280,True,2671
,892500,236,//www.leboncoin.fr/ventes_immobilieres/918999719.htm?ca=16_s,Toulouse,True,Maison 8 pièces 236 m²,8,, Haute-Garonne ,31300,True,3781
d,668000,320,//www.leboncoin.fr/ventes_immobilieres/895684447.htm?ca=16_s,LUnion,True,Villa 6 pièces 320 m²,6,d, Haute-Garonne ,31240,True,2087
d,549000,175,//www.leboncoin.fr/ventes_immobilieres/889597648.htm?ca=16_s,SaintJean,True,Maison 5 pièces 175 m²,5,d, Haute-Garonne ,31240,True,3137
,599000,450,//www.leboncoin.fr/ventes_immobilieres/873513984.htm?ca=16_s,Muret,True,Ferme 10 pièces 450 m²,10,, Haute-Garonne ,31600,True,1331
,415000,255,//www.leboncoin.fr/ventes_immobilieres/892838303.htm?ca=16_s,LUnion,True,Villa 7 pièces 255 m²,7,, Haute-Garonne ,31240,True,1627
d,483000,158,//www.leboncoin.fr/ventes_immobilieres/892792411.htm?ca=16_s,LUnion,True,Villa 6 pièces 158 m²,6,d, Haute-Garonne ,31240,True,3056
,465000,221,//www.leboncoin.fr/ventes_immobilieres/787957829.htm?ca=16_s,LUnion,True,Villa 7 pièces 221 m²,7,, Haute-Garonne ,31240,True,2104
,305000,97,//www.leboncoin.fr/ventes_immobilieres/929601374.htm?ca=16_s,Toulouse,True,Maison 4 pièces 97 m²,4,, Haute-Garonne ,31200,True,3144
d,320000,145,//www.leboncoin.fr/ventes_immobilieres/875256999.htm?ca=16_s,Gémil,True,Villa 5 pièces 145 m²,5,d, Haute-Garonne ,31380,True,2206
d,265000,138,//www.leboncoin.fr/ventes_immobilieres/853437814.htm?ca=16_s,AvignonetLauragais,True,Maison 5 pièces 138 m²,5,d, Haute-Garonne ,31290,True,1920
,270000,88,//www.leboncoin.fr/ventes_immobilieres/787837317.htm?ca=16_s,Castelmaurou,True,Villa 4 pièces 88 m²,4,, Haute-Garonne ,31180,True,3068
d,240000,100,//www.leboncoin.fr/ventes_immobilieres/849930116.htm?ca=16_s,LUnion,True,Villa 5 pièces 100 m²,5,d, Haute-Garonne ,31240,True,2400
d,220000,90,//www.leboncoin.fr/ventes_immobilieres/787837189.htm?ca=16_s,Castelmaurou,True,Maison 4 pièces 90 m²,4,d, Haute-Garonne ,31180,True,2444
d,168000,65,//www.leboncoin.fr/ventes_immobilieres/906093846.htm?ca=16_s,Castelginest,True,Maison 3 pièces 65 m²,3,d, Haute-Garonne ,31780,True,2584
,474000,160,//www.leboncoin.fr/ventes_immobilieres/787957374.htm?ca=16_s,Toulouse,True,Maison 7 pièces 160 m²,7,, Haute-Garonne ,31500,True,2962
d,156000,100,//www.leboncoin.fr/ventes_immobilieres/934464196.htm?ca=16_s,Grazac,True,Centre Grazac Maison de village 100 m2,5,d, Haute-Garonne ,31190,True,1560
,170000,90,//www.leboncoin.fr/ventes_immobilieres/934515851.htm?ca=16_s,Bessières,True,Maison de village 4 pièces 90 m²,4,, Haute-Garonne ,31660,True,1888
d,275000,110,//www.leboncoin.fr/ventes_immobilieres/934515859.htm?ca=16_s,SaintAlban,True,Villa 4 pièces 110 m²,4,d, Haute-Garonne ,31140,True,2500
d,230000,120,//www.leboncoin.fr/ventes_immobilieres/923149814.htm?ca=16_s,Bruguières,True,Maison 120m2,5,d, Haute-Garonne ,31150,True,1916
,249000,90,//www.leboncoin.fr/ventes_immobilieres/914480809.htm?ca=16_s,Pibrac,True,Maison a pibrac,4,, Haute-Garonne ,31820,True,2766
,790000,600,//www.leboncoin.fr/ventes_immobilieres/934451417.htm?ca=16_s,Caignac,True,Ferme Lauragaise bord de lac possibilité de gîte,15,d, Haute-Garonne ,31560,True,1316
d,173000,68,//www.leboncoin.fr/ventes_immobilieres/851471407.htm?ca=16_s,Gratens,True,"Maison ""Cottage"" de 68 m2",3,d, Haute-Garonne ,31430,True,2544
d,125000,144,//www.leboncoin.fr/ventes_immobilieres/927832809.htm?ca=16_s,MontesquieuVolvestre,True,Maison moderne renovee,5,d, Haute-Garonne ,31310,True,868
,233800,135,//www.leboncoin.fr/ventes_immobilieres/927836853.htm?ca=16_s,Carbonne,True,CHALEUREUSE MAISON rénovée,5,, Haute-Garonne ,31390,True,1731
,495000,204,//www.leboncoin.fr/ventes_immobilieres/934436893.htm?ca=16_s,Toulouse,True,Grande villa avec piscine - Havre de paix,7,, Haute-Garonne ,31000,True,2426
d,469000,203,//www.leboncoin.fr/ventes_immobilieres/934433495.htm?ca=16_s,CastelnaudEstrétefonds,True,Villa avec piscine,8,d, Haute-Garonne ,31620,True,2310
d,399000,120,//www.leboncoin.fr/ventes_immobilieres/934250461.htm?ca=16_s,Blagnac,True,Blagnac - Proche centre Maison contemporaine,4,d, Haute-Garonne ,31700,True,3325
d,385000,230,//www.leboncoin.fr/ventes_immobilieres/927717910.htm?ca=16_s,Caragoudes,True,Maison lauragaise,6,d, Haute-Garonne ,31460,True,1673
d,2450,223,//www.leboncoin.fr/ventes_immobilieres/894505668.htm?ca=16_s,Bessières,True,Viager,7,d, Haute-Garonne ,31660,True,10
d,259000,96,//www.leboncoin.fr/ventes_immobilieres/914458934.htm?ca=16_s,Brax,True,Maison T3 à T4 sur BRAX,4,d, Haute-Garonne ,31490,True,2697
d,257500,81,//www.leboncoin.fr/ventes_immobilieres/908902367.htm?ca=16_s,Tournefeuille,True,Villas tournefeuille,0,d, Haute-Garonne ,31170,True,3179
d,250000,71,//www.leboncoin.fr/ventes_immobilieres/934631086.htm?ca=16_s,VigouletAuzil,True,Maison 4 pièces 71 m²,4,d, Haute-Garonne ,31320,True,3521
,390000,0,//www.leboncoin.fr/ventes_immobilieres/911563717.htm?ca=16_s,BonrepossurAussonnelle,False,Villa et terrain,0,d, Haute-Garonne ,31470,True,0
d,199000,89,//www.leboncoin.fr/ventes_immobilieres/934424070.htm?ca=16_s,Villaudric,True,Maison 3 pièces 89 m2,3,d, Haute-Garonne ,31620,True,2235
d,349000,140,//www.leboncoin.fr/ventes_immobilieres/934415230.htm?ca=16_s,SaintOrensdeGameville,True,Maison 6 pièces - St Orens de Gameville,6,d, Haute-Garonne ,31650,True,2492
d,79000,160,//www.leboncoin.fr/ventes_immobilieres/934400069.htm?ca=16_s,MazèressurSalat,True,Maison au centre du village rénovée,5,d, Haute-Garonne ,31260,True,493
d,400000,205,//www.leboncoin.fr/ventes_immobilieres/917698998.htm?ca=16_s,Toulouse,True,Maison familiale 205m2 SAINT SIMON rénovée,8,d, Haute-Garonne ,31100,True,1951
d,270000,190,//www.leboncoin.fr/ventes_immobilieres/917696289.htm?ca=16_s,GaillacToulza,True,Maison gaillac toulza entiere renove 8pieces 190m,8,d, Haute-Garonne ,31550,True,1421
d,420000,165,//www.leboncoin.fr/ventes_immobilieres/934383209.htm?ca=16_s,Toulouse,False,Villa t7 165m2 avec garage 54m2 sur 350m2 terrain,7,d, Haute-Garonne ,31100,True,2545
d,336000,145,//www.leboncoin.fr/ventes_immobilieres/934473804.htm?ca=16_s,Carbonne,True,Maison 4 pièces 145 m²,4,d, Haute-Garonne ,31390,True,2317
d,238000,90,//www.leboncoin.fr/ventes_immobilieres/933477937.htm?ca=16_s,Léguevin,True,Maison avec jardin,4,d, Haute-Garonne ,31490,True,2644
d,72000,100,//www.leboncoin.fr/ventes_immobilieres/934515832.htm?ca=16_s,SaintGaudens,True,Maison 4 pièces 100 m²,4,d, Haute-Garonne ,31800,True,720
d,239000,92,//www.leboncoin.fr/ventes_immobilieres/934367225.htm?ca=16_s,Toulouse,True,Maison contemporaine 3 chambres avec jardin,4,d, Haute-Garonne ,31200,True,2597
d,295000,105,//www.leboncoin.fr/ventes_immobilieres/934366316.htm?ca=16_s,Vernet,True,Villa dans quartier calme,5,d, Haute-Garonne ,31810,True,2809
,330000,205,//www.leboncoin.fr/ventes_immobilieres/934363515.htm?ca=16_s,Muret,True,Maison d'architecte,7,, Haute-Garonne ,31600,True,1609
,377000,141,//www.leboncoin.fr/ventes_immobilieres/865328577.htm?ca=16_s,QuintFonsegrives,True,8 mn de Fonsegrives,5,d, Haute-Garonne ,31130,True,2673
d,450000,208,//www.leboncoin.fr/ventes_immobilieres/887623547.htm?ca=16_s,Fonsorbes,True,Villa de caractere,6,d, Haute-Garonne ,31470,True,2163
d,240000,130,//www.leboncoin.fr/ventes_immobilieres/806500648.htm?ca=16_s,Gratentour,True,Maison type 6,9,d, Haute-Garonne ,31150,True,1846
d,235000,90,//www.leboncoin.fr/ventes_immobilieres/934361068.htm?ca=16_s,Auterive,True,"Maison à Auterive, vue dégagée et sans vis-à-vis",4,d, Haute-Garonne ,31190,True,2611
d,418000,153,//www.leboncoin.fr/ventes_immobilieres/934352138.htm?ca=16_s,Colomiers,True,Maison 7 pièces 153 m²,7,d, Haute-Garonne ,31770,True,2732
d,400000,250,//www.leboncoin.fr/ventes_immobilieres/925284394.htm?ca=16_s,Toulouse,True,Maison env 250m2 (4 apparts),10,d, Haute-Garonne ,31000,True,1600
,285000,130,//www.leboncoin.fr/ventes_immobilieres/934349013.htm?ca=16_s,Grenade,True,Maison de ville 130 m2,0,, Haute-Garonne ,31330,True,2192
d,399000,210,//www.leboncoin.fr/ventes_immobilieres/934347581.htm?ca=16_s,SaintLys,True,Maison contemporaine,7,d, Haute-Garonne ,31470,True,1900
d,240000,160,//www.leboncoin.fr/ventes_immobilieres/934344045.htm?ca=16_s,Beauchalot,True,Belle maison de caractere,6,d, Haute-Garonne ,31360,True,1500
d,255000,82,//www.leboncoin.fr/ventes_immobilieres/934341361.htm?ca=16_s,Blagnac,True,Maison T4 très bon état en résidence sécurisée,4,d, Haute-Garonne ,31700,True,3109
d,134000,180,//www.leboncoin.fr/ventes_immobilieres/934339409.htm?ca=16_s,SaintGaudens,True,Agréable maison de centre ville,7,d, Haute-Garonne ,31800,True,744
,360000,145,//www.leboncoin.fr/ventes_immobilieres/934333989.htm?ca=16_s,Fonsorbes,True,Villa T5 FONSORBES 145 m2,5,, Haute-Garonne ,31470,True,2482
,795000,320,//www.leboncoin.fr/ventes_immobilieres/934612819.htm?ca=16_s,SaintPaulsurSave,True,Maison 8 pièces 320 m²,8,, Haute-Garonne ,31530,True,2484
d,345000,106,//www.leboncoin.fr/ventes_immobilieres/934331373.htm?ca=16_s,PlaisanceduTouch,True,Maison T5 Plaisance du touch proche la Ramée,5,d, Haute-Garonne ,31830,True,3254
d,0,128,//www.leboncoin.fr/ventes_immobilieres/934331153.htm?ca=16_s,SaintPaulsurSave,True,Maison contemporaine T5 avec piscine,5,d, Haute-Garonne ,31530,True,0
d,454000,230,//www.leboncoin.fr/ventes_immobilieres/914267930.htm?ca=16_s,Toulouse,True,Maison 12 pièces 230 m²,12,d, Haute-Garonne ,31200,True,1973
d,477000,114,//www.leboncoin.fr/ventes_immobilieres/932891323.htm?ca=16_s,Toulouse,True,Maison 4 pièces 114 m²,4,d, Haute-Garonne ,31200,True,4184
d,40000,80,//www.leboncoin.fr/ventes_immobilieres/934325578.htm?ca=16_s,BagnèresdeLuchon,True,Grange en partie rénovée,1,d, Haute-Garonne ,31110,True,500
,56000,192,//www.leboncoin.fr/ventes_immobilieres/934473830.htm?ca=16_s,MartresTolosane,True,Maison 192 m² Martres Tolosane,0,, Haute-Garonne ,31220,True,291
